COUNTRY,COUNTRY ABBREV,CCODE,YEAR,ISOCODE,TOTGEN,UEGEN,SKGEN,PGEN,APWWage,US100,UC1000,SS100,SC1000,MPS100,MPC1000,SPS100,SPC1000,UEQUAL,UEDUR,UEWAIT,UECOV,SICKQUAL,SICKDUR,SICKWAIT,SICKCOV,PQUAL,PFUND,AVGPER,PENCOV,MRET,FRET,LEXP65
"United Kingdom",GBR,17,1982,826,31.9,11,9.6,11.3,6789,0.253,0.478,0.253,0.478,0.333,0.448,0.431,0.53,11,52,3,0.85,6,26,3,0.85,21,0.4,21,0.95,65,60,15
"United Kingdom",GBR,17,1983,826,29.1,9.4,8.4,11.2,7353,0.259,0.477,0.259,0.477,0.339,0.453,0.452,0.549,11,52,3,,6,26,3,,22,0.44,22,0.96,65,60,15.15
"United Kingdom",GBR,17,1984,826,28.9,9.5,8.4,11,7956,0.258,0.459,0.289,0.442,0.325,0.436,0.447,0.538,11,52,3,0.8,6,38,3,0.8,23,0.45,23,0.96,65,60,15.2
"United Kingdom",GBR,17,1985,826,27.8,8.8,8.2,10.8,8549,0.252,0.447,0.288,0.433,0.316,0.425,0.454,0.542,11,52,3,0.79,5,38,3,0.79,24,0.46,24,0.97,65,60,15.3
"United Kingdom",GBR,17,1986,826,27.5,8.6,8.1,10.8,9118,0.25,0.443,0.278,0.422,0.308,0.419,0.459,0.556,11,52,3,0.8,5,38,3,0.8,25,0.46,25,0.97,65,60,15.35
"United Kingdom",GBR,17,1987,826,27.4,8.7,8.1,10.5,9792,0.231,0.416,0.256,0.395,0.285,0.392,0.444,0.547,11,52,3,0.79,5,38,3,0.79,26,0.46,26,0.97,65,60,15.65
"United Kingdom",GBR,17,1988,826,26.6,8.5,7.9,10.2,10598,0.214,0.387,0.234,0.366,0.263,0.367,0.436,0.539,11,52,3,0.79,5,38,3,0.79,27,0.46,27,0.99,65,60,15.7
"United Kingdom",GBR,17,1989,826,26.2,8.3,7.8,10.2,11523,0.202,0.366,0.304,0.346,0.272,0.368,0.434,0.54,11,52,3,0.8,5,26,3,0.8,28,0.46,28,0.98,65,60,15.7
"United Kingdom",GBR,17,1990,826,26.2,8.3,7.8,10.2,12319,0.199,0.359,0.283,0.324,0.265,0.36,0.444,0.557,10,52,3,0.81,5,26,3,0.81,29,0.46,29,1,65,60,15.95
"United Kingdom",GBR,17,1991,826,26.4,8.4,7.7,10.3,13021,0.202,0.364,0.284,0.326,0.263,0.358,0.467,0.589,10,52,3,0.81,5,26,3,0.81,30,0.46,30,0.99,65,60,16
"United Kingdom",GBR,17,1992,826,26.5,8.4,7.7,10.4,13684,0.211,0.381,0.268,0.316,0.273,0.367,0.477,0.588,10,52,3,0.79,5,26,3,0.79,31,0.46,31,1,65,60,16.2
"United Kingdom",GBR,17,1993,826,26.3,8.3,7.5,10.5,14113,0.213,0.384,0.26,0.309,0.288,0.396,0.484,0.594,10,52,3,0.78,5,26,3,0.78,32,0.46,32,1,65,60,16.05
"United Kingdom",GBR,17,1994,826,25.7,8.2,7.3,10.2,14607,0.216,0.391,0.254,0.306,0.297,0.308,0.493,0.582,10,52,3,0.78,5,26,3,0.78,33,0.48,33,1,65,60,16.55
"United Kingdom",GBR,17,1995,826,26.1,8.2,7.3,10.5,15376,0.21,0.384,0.242,0.296,0.338,0.396,0.502,0.583,10,52,3,0.8,5,52,3,0.8,34,0.5,34,1.01,65,60,16.4
"United Kingdom",GBR,17,1996,826,26.6,8.4,7.9,10.4,15960,0.204,0.375,0.23,0.285,0.286,0.4,0.508,0.588,10,26,3,0.8,5,52,3,0.8,35,0.5,35,1.04,65,60,16.65
"United Kingdom",GBR,17,1997,826,25.7,7.9,7.8,10,16760,0.199,0.356,0.226,0.28,0.278,0.391,0.52,0.481,10,26,3,0.83,5,52,3,0.83,36,0.5,36,1.05,65,60,16.8
"United Kingdom",GBR,17,1998,826,26.4,8.1,8.1,10.3,17460,0.196,0.352,0.23,0.283,0.274,0.385,0.532,0.595,10,26,3,0.86,5,52,3,0.86,37,0.5,37,1.06,65,60,16.95
"United Kingdom",GBR,17,1999,826,27,8.3,8.4,10.3,17780,0.195,0.367,0.23,0.292,0.272,0.382,0.546,0.593,10,26,3,0.87,5,52,3,0.87,38,0.5,38,1.05,65,60,17
"United Kingdom",GBR,17,2000,826,27.3,8.5,8.5,10.3,18390,0.19,0.364,0.22,0.278,0.278,0.384,0.533,0.57,10,26,3,0.88,5,52,3,0.88,39,0.5,39,1.04,65,60,17.4
"United Kingdom",GBR,17,2001,826,27.4,8.6,8.5,10.3,18950,0.186,0.367,0.215,0.265,0.28,0.376,0.541,0.564,10,26,3,0.89,6,52,3,0.89,40,0.5,40,1.05,65,60,17.65
"United Kingdom",GBR,17,2002,826,27.7,8.7,8.5,10.5,19420,0.185,0.372,0.217,0.263,0.321,0.418,0.544,0.56,10,26,3,0.89,6,52,3,0.89,41,0.5,41,1.05,65,60,17.65
"United Kingdom",GBR,17,2003,826,27.8,8.7,8.5,10.6,19960,0.183,0.369,0.214,0.257,0.333,0.428,0.555,0.564,,26,3,0.89,6,52,3,0.89,42,0.5,42,1.06,65,60,17.7
"United Kingdom",GBR,17,2004,826,28,8.8,8.5,10.7,21079,0.178,0.425,0.21,0.252,0.333,0.427,0.559,0.563,12,26,3,0.9,6,52,3,0.9,43,0.5,43,1.05,65,60,18.2
"United Kingdom",GBR,17,2005,826,28.2,8.9,8.5,10.8,21814,0.176,0.424,0.209,0.251,0.333,0.428,0.566,0.57,11,26,3,0.89,6,52,3,0.89,44,0.5,44,1.1,65,60,18.35
"United Kingdom",GBR,17,2006,826,28.1,8.8,8.4,10.9,22594,0.171,0.421,0.208,0.251,0.334,0.43,0.567,0.571,11,26,3,0.88,6,52,3,0.88,45,0.5,45,1.1,65,60,18.75
"United Kingdom",GBR,17,2007,826,27.9,8.7,8.3,10.9,23699,0.167,0.419,0.204,0.249,0.332,0.432,0.564,0.573,11,26,3,0.89,5,52,3,0.89,45,0.5,45,1.09,65,60,18.9
"United Kingdom",GBR,17,2008,826,28.2,8.7,8.5,10.9,24157,0.166,0.424,0.204,0.243,0.335,0.425,0.57,0.574,11,26,3,0.88,6,52,3,0.88,45,0.5,45,1.09,65,60,19
"United Kingdom",GBR,17,2009,826,28.2,8.7,8.3,11.2,24393,0.168,0.43,0.209,0.245,0.344,0.428,0.591,0.582,12,26,3,0.84,6,52,3,0.8439741,45,0.5,45,,65,60,19.45
"United Kingdom",GBR,17,2010,826,27.5,8.3,8,11.3,25322,0.172,0.435,0.214,0.251,0.347,0.438,0.581,0.58,12,26,3,0.84,6,52,3,0.84,45,0.5,45,,65,60,19.6
"United Kingdom",GBR,17,2011,826,,8.3,8,,24784,0.177,0.448,0.221,0.249,0.372,0.452,0.589,0.566,12,26,3,,,,,,45,,45,,,,
"United States",USA,18,1970,840,,,,,6941,,,,,,,,,20,26,,0.68,,,,,,,,0.9,,,15.05
"United States",USA,18,1971,840,16.1,8.1,0,7.9,7290,0.659,0.589,0,0,0,0,0.44,0.591,20,26,7,0.69,,,,,20,0.5,15,,65,65,15.05
"United States",USA,18,1972,840,19.1,9.2,0,9.9,8005,0.659,0.588,0,0,0.32,0.45,0.407,0.545,20,39,7,0.76,,,,,21,0.5,16,,65,65,15.05
"United States",USA,18,1973,840,19.5,9.2,0,10.4,8569,0.671,0.599,0,0,0.331,0.46,0.475,0.637,20,26,7,0.77,,,,,22,0.5,17,,65,65,15.15
"United States",USA,18,1974,840,19.3,8.9,0,10.4,9110,0.675,0.601,0,0,0.334,0.47,0.461,0.615,20,26,7,0.75,,,,,23,0.5,18,,65,65,15.45
"United States",USA,18,1975,840,20,9.4,0,10.6,9819,0.678,0.6,0,0,0.338,0.467,0.487,0.646,20,52,7,0.75,,,,,24,0.5,19,0.94,65,65,15.85
"United States",USA,18,1976,840,19.8,9.4,0,10.5,10749,0.672,0.599,0,0,0.327,0.46,0.488,0.652,20,52,7,0.75,,,,,25,0.5,20,,65,65,15.85
"United States",USA,18,1977,840,19.7,9.3,0,10.3,11738,0.671,0.593,0,0,0.312,0.435,0.494,0.655,20,52,7,0.75,,,,,26,0.5,21,,65,65,16.1
"United States",USA,18,1978,840,20.5,10.2,0,10.3,12941,0.683,0.605,0,0,0.306,0.426,0.504,0.67,20,26,7,0.85,,,,,27,0.5,22,,65,65,16.2
"United States",USA,18,1979,840,21,10.4,0,10.6,13940,0.691,0.614,0,0,0.316,0.441,0.533,0.71,20,26,7,0.86,,,,,28,0.5,23,,65,65,16.4
"United States",USA,18,1980,840,21.3,10.3,0,10.9,14949,0.699,0.62,0,0,0.338,0.47,0.575,0.765,20,26,7,0.85,,,,,29,0.5,24,0.94,65,65,16.2
"United States",USA,18,1981,840,21.8,10.3,0,11.4,16471,0.716,0.634,0,0,0.349,0.485,0.63,0.837,20,26,7,0.84,,,,,30,0.5,25,,65,65,16.5
"United States",USA,18,1982,840,21.9,10.1,0,11.8,17136,0.704,0.63,0,0,0.354,0.499,0.676,0.908,20,26,7,0.83,,,,,31,0.5,26,,65,65,16.65
"United States",USA,18,1983,840,21.6,10.4,0,11.2,18357,0.711,0.64,0,0,0.354,0.498,0.59,0.796,20,42,7,0.82,,,,,32,0.5,27,,65,65,16.55
"United States",USA,18,1984,840,21.4,10.5,0,10.9,19339,0.701,0.641,0,0,0.341,0.489,0.559,0.767,20,42,7,0.83,,,,,33,0.5,28,,65,65,16.6
"United States",USA,18,1985,840,20.9,10.3,0,10.6,19980,0.704,0.638,0,0,0.341,0.485,0.533,0.725,20,26,7,0.84,,,,,34,0.5,29,0.94,65,65,16.6
"United States",USA,18,1986,840,20.3,10.1,0,10.3,20497,0.658,0.634,0,0,0.32,0.483,0.488,0.706,20,26,7,0.84,,,,,35,0.5,30,,65,65,16.65
"United States",USA,18,1987,840,19.9,9.7,0,10.2,21023,0.575,0.594,0,0,0.323,0.465,0.501,0.691,20,26,7,0.85,,,,,35,0.5,31,,65,65,16.75
"United States",USA,18,1988,840,20.2,9.8,0,10.4,21643,0.578,0.596,0,0,0.33,0.474,0.518,0.711,20,26,7,0.86,,,,,35,0.5,32,,65,65,16.75
"United States",USA,18,1989,840,20.6,10,0,10.6,22208,0.578,0.597,0,0,0.334,0.479,0.53,0.727,20,26,7,0.87,,,,,35,0.5,33,,65,65,17
"United States",USA,18,1990,840,20.8,10,0,10.9,22865,0.579,0.597,0,0,0.344,0.494,0.554,0.759,20,26,7,0.87,,,,,35,0.5,34,0.94,65,65,17
"United States",USA,18,1991,840,21,9.8,0,11.2,23566,0.579,0.596,0,0,0.352,0.505,0.581,0.796,20,26,7,0.86,,,,,35,0.5,35,,65,65,17.2
"United States",USA,18,1992,840,21.5,10.3,0,11.2,24286,0.58,0.594,0,0,0.355,0.509,0.577,0.789,20,59,7,0.85,,,,,35,0.5,35,,65,65,17.3
"United States",USA,18,1993,840,21.3,10.2,0,11.2,25179,0.58,0.594,0,0,0.351,0.503,0.584,0.8,20,42,7,0.86,,,,,35,0.5,35,,65,65,17.1
"United States",USA,18,1994,840,21,9.9,0,11.1,26178,0.579,0.594,0,0,0.345,0.495,0.575,0.789,20,26,7,0.87,,,,,35,0.5,35,,65,65,17.25
"United States",USA,18,1995,840,21.2,10.1,0,11.1,26603,0.579,0.594,0,0,0.348,0.498,0.572,0.783,20,26,7,0.88,,,,,35,0.5,35,0.94,65,65,17.25
"United States",USA,18,1996,840,21.2,10.2,0,11.1,27594,0.579,0.59,0,0,0.345,0.49,0.57,0.775,20,26,7,0.89,,,,,35,0.5,35,0.93,65,65,17.35
"United States",USA,18,1997,840,21.4,10.3,0,11.1,28584,0.579,0.591,0,0,0.342,0.486,0.571,0.777,20,26,7,0.9,,,,,35,0.5,35,0.94,65,65,17.55
"United States",USA,18,1998,840,21.7,10.4,0,11.3,28584,0.58,0.587,0,0,0.348,0.49,0.595,0.802,20,26,7,0.91,,,,,35,0.5,35,0.93,65,65,17.6
"United States",USA,18,1999,840,21.5,10.6,0,10.9,29980,0.579,0.609,0,0,0.337,0.463,0.566,0.741,20,26,7,0.92,,,,,35,0.5,35,0.93,65,65,17.6
"United States",USA,18,2000,840,21.4,10.6,0,10.8,30918,0.578,0.611,0,0,0.334,0.46,0.561,0.739,20,26,7,0.92,,,,,35,0.5,35,0.93,65,65,17.5
"United States",USA,18,2001,840,21.4,10.5,0,11,31220,0.579,0.608,0,0,0.34,0.462,0.579,0.753,20,26,7,0.91,,,,,35,0.5,35,0.98,65,65,17.6
"United States",USA,18,2002,840,21.2,10.3,0,10.9,32188,0.584,0.589,0,0,0.335,0.448,0.582,0.745,20,26,7,0.9,,,,,35,0.5,35,,65,65,17.65
"United States",USA,18,2003,840,21,10.2,0,10.8,33459,0.583,0.6,0,0,0.326,0.428,0.59,0.739,20,26,7,0.89,,,,,35,0.5,35,,65,65,17.8
"United States",USA,18,2004,840,21.1,10.2,0,10.9,34934,0.583,0.602,0,0,0.319,0.422,0.59,0.746,20,26,7,0.89,,,,,35,0.5,35,0.97,65,65,18.1
"United States",USA,18,2005,840,21.2,10.2,0,11,35788,0.583,0.597,0,0,0.322,0.424,0.603,0.759,20,26,7,0.89,,,,,35,0.5,35,,65,65,18.15
"United States",USA,18,2006,840,21.4,10.2,0,11.2,37442,0.582,0.599,0,0,0.319,0.422,0.616,0.781,20,26,7,0.89,,,,,35,0.5,35,,65,65,18.35
"United States",USA,18,2007,840,21.3,10.2,0,11.1,39282,0.582,0.6,0,0,0.313,0.417,0.612,0.782,20,26,7,0.89,,,,,35,0.5,35,0.94,65.2,65.2,18.55
"United States",USA,18,2008,840,21.3,10.2,0,11.1,40257,0.582,0.597,0,0,0.316,0.419,0.617,0.783,20,26,7,0.89,,,,,35,0.5,35,0,65.4,65.4,18.65
"United States",USA,18,2009,840,22,10.8,0,11.2,42195,0.587,0.585,0,0,0.326,0.432,0.608,0.768,20,99,7,0.86,,,,,35,0.5,35,0.95,65.6,65.6,19
"United States",USA,18,2010,840,21.7,10.7,0,11,43443,0.587,0.589,0,0,0.317,0.425,0.591,0.754,20,99,7,0.85,,,,,35,0.5,35,,65.8,65.8,19
"United States",USA,18,2011,840,,10.6,0,,44500,0.567,0.584,0,0,0.306,0.412,0.577,0.74,20,99,7,,,,,,35,0.5,35,,,,
"Greece",GRC,19,1970,300,,,,,,,,,,,,,,,,,,,,,,,0.33,2,,62,57,15.95
"Greece",GRC,19,1971,300,,,,,,,,,,,,,,30,22,6,,17,26,3,,20,0.33,2,,62,57,16.05
"Greece",GRC,19,1972,300,,,,,,,,,,,,,,30,22,6,,17,26,3,,21,0.33,2,,62,57,15.8
"Greece",GRC,19,1973,300,,,,,,,,,,,,,,30,22,6,,17,26,3,,22,0.33,2,,62,57,15.85
"Greece",GRC,19,1974,300,,,,,,,,,,,,,,30,22,6,,17,26,3,,23,0.33,2,,62,57,16.25
"Greece",GRC,19,1975,300,,,,,,,,,,,,,,30,22,6,0.5,17,26,3,0.5,24,0.33,2,,62,57,16
"Greece",GRC,19,1976,300,,,,,,,,,,,,,,30,22,6,,17,26,3,,25,0.33,2,,62,57,16.05
"Greece",GRC,19,1977,300,,,,,,,,,,,,,,30,22,6,,17,26,3,,26,0.33,2,,62,57,15.95
"Greece",GRC,19,1978,300,,,,,,,,,,,,,,30,22,6,,17,26,3,,27,0.33,2,,62,57,16.35
"Greece",GRC,19,1979,300,,,,,165015,,,,,0.444,0.401,,,30,22,6,,17,26,3,,28,0.33,2,,,,16.5
"Greece",GRC,19,1980,300,,,,,,,,,,,,,,30,22,6,,17,26,3,,29,0.33,2,,65,60,16.1
"Greece",GRC,19,1981,300,24.5,4.6,5.3,14.6,256182,0.374,0.46,0.581,0.562,0.378,0.342,,,30,22,6,0.48,17,26,3,0.48,30,0.33,2,,65,60,16.35
"Greece",GRC,19,1982,300,25.2,4.6,5.3,15.4,,,,,,,,,,30,22,6,0.49,17,26,3,0.49,31,0.33,2,,65,60,16.45
"Greece",GRC,19,1983,300,26,4.6,5.3,16.2,401682,0.367,0.443,0.591,0.561,0.606,0.528,,,30,22,6,0.48,17,26,3,0.48,32,0.33,2,,65,60,16.25
"Greece",GRC,19,1984,300,26.1,4.7,5.3,16.1,503124,,,0.578,0.555,,,,,30,22,6,0.49,17,26,3,0.49,33,0.33,2,,65,60,16.6
"Greece",GRC,19,1985,300,26.2,4.8,5.4,16,621013,0.382,0.473,0.588,0.571,0.592,0.528,,,30,22,6,0.49,50,52,3,0.49,34,0.33,2,,65,60,16.35
"Greece",GRC,19,1986,300,26,4.8,5.4,15.9,816986,0.382,0.465,0.586,0.56,,,,,30,22,6,0.49,50,52,3,0.49,35,0.33,,,65,60,16.5
"Greece",GRC,19,1987,300,26.1,4.9,5.5,15.7,892564,0.383,0.469,0.588,0.564,,,,,30,22,6,0.5,50,52,3,0.5,36,0.33,,,65,60,16.3
"Greece",GRC,19,1988,300,26.1,4.9,5.6,15.6,1111393,0.4,0.477,0.604,0.576,,,,,30,22,6,0.5,50,52,3,0.5,37,0.33,,,65,60,16.75
"Greece",GRC,19,1989,300,26.2,5,5.7,15.4,1337062,0.4,0.481,0.606,0.579,,,,,30,22,6,0.51,50,52,3,0.51,38,0.33,,,65,60,16.9
"Greece",GRC,19,1990,300,26.7,5.5,5.9,15.3,1372082,0.465,0.581,0.608,0.603,,,,,30,22,6,0.52,50,52,3,0.52,39,0.33,,,65,60,16.85
"Greece",GRC,19,1991,300,27,5.8,6.1,15.1,1604417,0.484,0.606,0.656,0.632,,,,,30,22,6,0.53,50,52,3,0.53,40,0.33,5,,65,60,16.85
"Greece",GRC,19,1992,300,26.7,5.6,6.1,15,1823480,0.463,0.604,0.627,0.628,,,,,30,22,6,0.52,,,,0.52,41,0.33,5,,65,60,16.75
"Greece",GRC,19,1993,300,26.7,5.8,6,14.8,2017022,0.485,0.615,0.654,0.639,,,,,30,22,6,0.53,250,104,3,0.53,42,0.33,5,,65,60,17
"Greece",GRC,19,1994,300,26.7,5.9,6.1,14.7,,,,,,,,,,30,22,6,0.53,250,104,3,0.53,43,0.33,5,,65,60,17.1
"Greece",GRC,19,1995,300,26.8,6.1,6.1,14.6,,,,,,,,,,30,22,6,0.54,250,104,3,0.54,44,0.33,5,,65,60,17.05
"Greece",GRC,19,1996,300,26.8,6.2,6.2,14.4,2811562,0.487,0.626,0.654,0.651,0.451,0.41,,,42,52,6,0.54,250,104,3,0.54,45,0.33,5,,65,60,17.15
"Greece",GRC,19,1997,300,26.8,6.3,6.3,14.2,3061145,0.487,0.628,0.654,0.653,0.415,0.379,,,42,52,6,0.55,250,104,3,0.55,45,0.33,5,,65,60,17.3
"Greece",GRC,19,1998,300,27.2,6.5,6.4,14.4,3241753,0.49,0.629,0.655,0.654,,,,,42,52,6,0.56,250,104,3,0.56,45,0.33,5,,65,60,17.2
"Greece",GRC,19,1999,300,26.3,5.9,5.8,14.6,3403841,0.486,0.63,0.659,0.655,0.467,0.418,,,42,52,6,0.51,250,104,3,0.51,45,0.33,5,,65,60,17.3
"Greece",GRC,19,2000,300,26.5,6,6,14.6,3557014,0.488,0.632,0.661,0.658,,,,,42,52,6,0.52,250,104,3,0.52,45,0.33,5,,65,60,17.25
"Greece",GRC,19,2001,300,27.5,6.5,6.5,14.5,,,,,,,,,,42,52,6,0.54,250,104,3,0.54,45,0.33,5,,65,60,17.6
"Greece",GRC,19,2002,300,28.5,7,7,14.5,11575,0.479,0.626,0.649,0.652,0.447,0.403,,,42,52,6,0.61,250,104,3,0.61,45,0.33,5,,65,60,17.65
"Greece",GRC,19,2003,300,28.7,7.1,7,14.6,11908,0.476,0.618,0.644,0.644,,,,,42,52,6,0.62,250,104,3,0.62,45,0.33,5,,65,60,17.7
"Greece",GRC,19,2004,300,29.3,7.3,7.3,14.6,12525,0.48,0.624,0.65,0.65,0.451,0.403,,,42,52,6,0.64,250,104,3,0.64,45,0.33,5,,65,60,17.9
"Greece",GRC,19,2005,300,29.5,7.4,7.4,14.7,12873.04,0.476,0.619,0.645,0.645,0.457,,,,42,52,6,0.65,250,104,3,0.65,45,0.33,5,,65,60,18.15
"Greece",GRC,19,2006,300,30,7.6,7.6,14.8,13868.23,0.48,0.632,0.65,0.659,0.445,0.403,,,42,52,6,0.66,250,104,3,0.66,45,0.33,5,,65,60,18.45
"Greece",GRC,19,2007,300,29.3,7.3,7.2,14.9,14990.3,0.483,0.633,0.654,0.659,0.43,,,,42,52,6,0.63,250,104,3,0.63,45,0.33,5,,65,60,18.4
"Greece",GRC,19,2008,300,29.6,7.4,7.3,14.9,15136.23,0.484,0.633,0.655,0.66,0.444,0.4,,,42,52,6,0.64,250,104,3,0.64,45,0.33,5,,65,60,18.8
"Greece",GRC,19,2009,300,29.6,7.3,7.3,14.9,16804.84,0.495,0.647,0.67,0.674,0.43,0.388,,,42,52,6,0.63,250,104,3,0.63,45,0.33,5,,65,60,19.15
"Greece",GRC,19,2010,300,29.2,7.3,7.3,14.5,18541.42,0.497,0.648,0.673,0.675,0.391,0.352,,,42,52,6,0.63,250,104,3,0.63,45,0.33,5,,65,61,19.45
"Greece",GRC,19,2011,300,,7.4,7.3,,,0.506,0.658,0.678,0.685,0.444,0.398,,,42,52,6,,250,104,3,,45,0.33,5,,65,62,
"Spain",ESP,20,1970,724,,,,,,,,,,,,,,26,26,3,,26,104,3,,,0.16,,,65,65,14.65
"Spain",ESP,20,1971,724,,,,,,,,,,,,,,26,26,3,,26,104,3,,35,0.16,2,,65,65,
"Spain",ESP,20,1972,724,,,,,115000,0.563,0.43,0.334,0.393,0,0.088,0.41,0.462,26,26,3,,26,104,3,,35,0.16,2,,65,65,
"Spain",ESP,20,1973,724,,,,,131000,0.804,0.824,0.758,0.778,0,0.08,0.544,0.58,26,26,3,,26,78,3,,35,0.17,2,,65,65,
"Spain",ESP,20,1974,724,,,,,161655,0.807,0.832,0.759,0.775,0,0.066,0.725,0.743,26,26,0,,26,78,3,,35,0.16,2,,65,65,
"Spain",ESP,20,1975,724,,,,10,205787,0.799,0.834,0.767,0.78,0,0.053,0.778,0.79,26,26,0,,26,78,3,,35,0.15,2,,65,65,15.05
"Spain",ESP,20,1976,724,,,,10,261556,0.82,0.85,0.764,0.774,0,0.043,0.767,0.777,26,26,0,,26,78,3,,35,0.15,2,0.5,65,65,15.2
"Spain",ESP,20,1977,724,,,,9.8,360712,0.842,0.87,0.8,0.772,0,0.032,0.744,0.721,26,52,0,,26,78,3,,35,0.15,2,0.51,65,65,15.45
"Spain",ESP,20,1978,724,,,,10,459869,0.905,0.862,0.752,0.771,0,0.025,0.725,0.745,26,52,0,,26,78,3,,35,0.15,2,0.51,65,65,15.85
"Spain",ESP,20,1979,724,,,,10.4,559025,0.867,0.86,0.767,0.781,0,0.021,0.792,0.805,26,52,0,,26,78,3,,35,0.15,2,0.51,65,65,16.1
"Spain",ESP,20,1980,724,,,,10.7,653871,0.878,0.864,0.751,0.768,0,0.02,0.836,0.847,26,52,0,,26,78,3,,35,0.15,2,0.52,65,65,16.2
"Spain",ESP,20,1981,724,,,,10.9,748716,0.944,0.922,0.75,0.767,0,0.018,0.866,0.875,26,78,0,,26,78,3,,35,0.15,2,0.53,65,65,16.45
"Spain",ESP,20,1982,724,,,,11.2,844198,0.948,0.921,0.75,0.767,0,0.016,0.886,0.894,26,78,0,,26,78,3,,35,0.15,2,0.53,65,65,16.85
"Spain",ESP,20,1983,724,28,9.6,7.3,11.2,939680,0.956,0.93,0.75,0.767,0,0.014,0.916,0.921,26,78,0,0.56,26,78,3,0.56,35,0.16,2,0.53,65,65,16.55
"Spain",ESP,20,1984,724,28.1,9.6,7.1,11.4,1034490,0.968,0.941,0.75,0.766,0,0.013,0.931,0.935,26,104,0,0.55,26,78,3,0.55,35,0.16,2,0.54,65,65,16.95
"Spain",ESP,20,1985,724,28.3,9.8,7.3,11.2,1155113,0.973,0.952,0.754,0.768,0,0.009,0.918,0.923,26,104,0,0.56,26,78,3,0.56,35,0.17,2,0.53,65,65,16.75
"Spain",ESP,20,1986,724,29.3,10,7.6,11.7,1283670,0.919,0.948,0.783,0.795,0,0.006,0.981,0.989,26,104,0,0.58,26,78,3,0.58,35,0.17,8,0.53,65,65,17
"Spain",ESP,20,1987,724,29.7,10,7.6,12,1328388,0.918,0.945,0.783,0.795,0,0.005,1.036,1.034,26,104,0,0.58,26,78,3,0.58,35,0.17,8,0.54,65,65,17.3
"Spain",ESP,20,1988,724,30.3,10.1,7.9,12.3,1376190,0.892,0.905,0.777,0.784,0,0.005,1.082,1.077,26,104,0,0.6,26,78,3,0.6,35,0.17,8,0.54,65,65,17.3
"Spain",ESP,20,1989,724,31.6,10.8,8.4,12.4,1391640,0.889,0.902,0.778,0.781,0,0.005,1.119,1.111,26,104,0,0.64,26,78,3,0.64,35,0.17,8,0.54,65,65,17.4
"Spain",ESP,20,1990,724,32.1,11.2,8.7,12.3,1510356,0.895,0.908,0.777,0.786,0,0.004,1.081,1.076,26,104,0,0.66,26,78,3,0.66,35,0.17,8,0.54,65,65,17.4
"Spain",ESP,20,1991,724,33.8,11.4,8.8,13.7,1639968,0.901,0.914,0.776,0.789,0.268,0.305,1.061,1.057,26,104,0,0.67,26,78,3,0.67,35,0.17,8,0.54,65,65,17.55
"Spain",ESP,20,1992,724,34.3,11.5,8.9,13.9,1764408,0.905,0.899,0.776,0.774,0.289,0.313,1.049,1.061,26,104,0,0.68,26,78,3,0.68,35,0.17,8,0.54,65,65,17.95
"Spain",ESP,20,1993,724,32.5,10.1,8.5,14,1852212,0.8,0.793,0.775,0.772,0.292,0.314,1.06,1.072,52,104,0,0.65,26,78,3,0.65,35,0.17,8,0.55,65,65,17.85
"Spain",ESP,20,1994,724,31.9,9.5,8.2,14.1,1946880,0.758,0.752,0.774,0.771,0.294,0.314,1.074,1.085,52,104,0,0.63,26,78,3,0.63,35,0.17,8,0.58,65,65,18.15
"Spain",ESP,20,1995,724,32.1,9.7,8.3,14.1,2052792,0.757,0.75,0.774,0.77,0.291,0.308,1.066,1.076,52,104,0,0.64,26,78,3,0.64,35,0.17,8,0.58,65,65,18.15
"Spain",ESP,20,1996,724,32,9.7,8.3,14,2174700,0.758,0.749,0.774,0.77,0.286,0.301,1.055,1.064,52,104,0,0.64,26,78,3,0.64,35,0.17,8,0.58,65,65,18.25
"Spain",ESP,20,1997,724,32.6,10,8.6,14,2277264,0.759,0.749,0.771,0.769,0.281,0.295,1.06,1.065,52,104,0,0.66,26,78,3,0.66,35,0.17,8,0.59,65,65,18.4
"Spain",ESP,20,1998,724,32.8,10.4,9,13.4,2355696,0.761,0.75,0.769,0.77,0.278,0.289,0.956,0.968,52,104,0,0.69,26,78,3,0.69,35,0.17,15,0.72,65,65,18.3
"Spain",ESP,20,1999,724,33.5,10.8,9.4,13.4,2416440,0.754,0.732,0.778,0.756,0.269,0.285,0.972,0.969,52,104,0,0.72,26,78,3,0.72,35,0.17,15,0.71,65,65,18.25
"Spain",ESP,20,2000,724,33.7,10.8,9.4,13.6,2495112,0.753,0.736,0.776,0.76,0.277,0.292,0.965,0.963,52,104,0,,26,78,3,,35,0.17,15,0.7,65,65,18.75
"Spain",ESP,20,2001,724,33.7,10.8,9.4,13.5,2614922,0.754,0.741,0.773,0.765,0.277,0.29,0.95,0.948,52,104,0,,26,78,3,,35,0.17,15,0.7,65,65,18.95
"Spain",ESP,20,2002,724,33.7,10.9,9.4,13.5,16360,0.756,0.745,0.77,0.77,0.274,0.287,0.947,0.946,52,104,0,,26,78,3,,35,0.17,15,0.7,65,65,18.95
"Spain",ESP,20,2003,724,33.6,10.8,9.4,13.4,17149,0.751,0.74,0.774,0.764,0.27,0.281,0.946,0.939,52,104,0,,26,78,3,,35,0.17,15,0.69,65,65,18.8
